origin_date,SKU,inventory_data_available,snapshot_date,days_since_snapshot,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,avg_weekly_demand,forecast_cum_8w,ip_h1,ip_h2,ip_h3,ip_h4,ip_h5,ip_h6,ip_h7,ip_h8,sb_h1,sb_h8,weeks_of_cover,days_of_supply,stock_weeks_of_cover,stock_days_of_supply,lead_time_demand,is_stockout_risk,earliest_stockout_week,estimated_stockout_date,is_safety_stock_breach,earliest_ss_breach_week,is_reorder_point_breach,earliest_rp_breach_week,stockout_score,excess_inventory_units,excess_weeks_of_cover,overstock_score,overstock_tier,action_tier,recommendation,excess_inventory_value,inventory_value_at_risk,capital_at_risk,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,Product_Name,Category,Subcategory
2025-09-16,SKU001,True,2025-09-01,15,226.0,257.0,13.0,153.0,547.0,89.51382196093657,716.1105756874925,135.04631518164805,282.0463151816481,191.26952074805433,131.26952074805433,42.079472530280896,-47.11057568749254,-140.11057568749254,-233.11057568749254,135.04631518164805,-490.11057568749254,5.395814740328919,37.770703182302434,2.5247497542739867,17.673248279917907,185.23939910406625,True,6.0,2025-10-28,True,1.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (547 units) in week 1 (within lead time of 13 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 001,Furniture,Chair
2025-09-16,SKU002,True,2025-09-01,15,120.0,34.0,10.0,57.0,240.0,65.05950650987674,520.4760520790139,52.69574662704072,22.695746627040705,-46.03598860245148,-100.03598860245148,-167.25602034073273,-234.47605207901398,-300.476052079014,-366.4760520790139,52.69574662704072,-400.4760520790139,2.3670637584166294,16.569446308916405,1.8444652662986722,12.911256864090706,94.73282480153071,True,3.0,2025-10-07,True,1.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (240 units) in week 1 (within lead time of 10 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 002,Home Decor,Table
2025-09-16,SKU003,True,2025-09-01,15,73.0,281.0,8.0,59.0,141.0,34.69859262773585,277.5887410218868,38.21996716903114,284.2199671690312,248.07492474959756,216.07492474959756,179.24309186385537,142.41125897811318,109.41125897811318,76.41125897811321,38.21996716903114,-204.5887410218868,10.202142887980848,71.41500021586594,2.1038317254875762,14.726822078413033,39.78003283096886,False,,,True,1.0,True,1.0,0.0,17.41125897811321,0.5017857399840406,0.04918434739580003,MONITOR,REORDER,REORDER: Projected inventory breaches Reorder Point (141 units) in week 1 (within lead time of 8 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 003,Kitchen,Cushion
2025-09-16,SKU004,True,2025-09-01,15,424.0,246.0,10.0,50.0,215.0,28.87127591445615,230.9702073156492,392.8957766473635,611.8957766473635,582.2444151819094,557.2444151819094,526.1371039331301,495.0297926843508,467.0297926843508,439.0297926843508,392.8957766473635,193.0297926843508,23.20645620183776,162.4451934128643,14.685876760565984,102.80113732396188,42.67565192406507,False,,,False,,False,,0.0,389.0297926843508,13.474631112148373,0.5806414816184341,CRITICAL,OVERSTOCK,OVERSTOCK (CRITICAL): 389 excess units (13.5 weeks of cover above safety buffer). Defer future orders or review promotional clearance.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 004,Lighting,Cookware
2025-09-16,SKU005,True,2025-09-01,15,673.0,340.0,5.0,100.0,198.0,93.5369945842819,748.2959566742552,919.7946118682253,817.7946118682253,726.0780057280886,635.0780057280886,543.8910245269167,452.7040433257448,358.7040433257448,264.7040433257448,579.7946118682253,-75.2959566742552,10.829939581683183,75.80957707178229,7.19501415446474,50.36509908125318,66.5752772369819,False,,,False,,False,,0.0,164.7040433257448,1.7608438677954052,0.1625903685347925,MONITOR,OVERSTOCK,OVERSTOCK (MONITOR): 165 excess units (1.8 weeks of cover above safety buffer). Defer future orders or review promotional clearance.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 005,Storage,Lamp
2025-09-16,SKU006,True,2025-09-01,15,193.0,243.0,3.0,106.0,154.0,41.14141701377706,329.13133611021647,393.4724274701058,357.4724274701058,315.48395167054525,267.48395167054525,225.1763077801644,182.86866388978353,144.86866388978353,106.86866388978353,150.4724274701058,-136.13133611021647,10.597593171231713,74.183152198622,4.691136426714956,32.83795498700469,18.226102512811792,False,,,False,,True,7.0,0.0,0.8686638897835337,0.021114097491893476,0.001992348371063151,MONITOR,MONITOR,MONITOR: Reorder Point breach projected in week 7. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 006,Furniture,Shelf
2025-09-16,SKU007,True,2025-09-01,15,367.0,183.0,14.0,97.0,340.0,145.9912135247818,1167.9297081982545,208.4732001269407,233.4732001269407,74.90387944822976,-50.09612055177024,-208.01291437501243,-365.9297081982546,-491.9297081982545,-617.9297081982545,208.4732001269407,-800.9297081982545,3.7673500118323098,26.37145008282617,2.5138499169862865,17.596949418904003,316.5267998730593,True,4.0,2025-10-14,True,3.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (340 units) in week 1 (within lead time of 14 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 007,Home Decor,Cabinet
2025-09-16,SKU008,True,2025-09-01,15,759.0,25.0,11.0,157.0,420.0,88.63205558291045,709.0564446632836,663.9922308738257,584.9922308738257,490.37615726542737,408.37615726542737,317.6598563010719,226.94355533671637,150.94355533671637,74.94355533671637,663.9922308738257,49.94355533671637,8.845558131804928,61.9189069226345,8.563493140357068,59.94445198249947,154.43634055474564,False,,,True,7.0,True,4.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 4. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 008,Kitchen,Rug
2025-09-16,SKU009,True,2025-09-01,15,129.0,97.0,3.0,38.0,68.0,66.8598608878468,534.8788871027745,155.61296470386617,90.61296470386617,20.65124900562398,-23.34875099437602,-96.11381904857524,-168.87888710277446,-238.87888710277446,-308.87888710277446,58.61296470386618,-405.87888710277446,3.3802044604774264,23.661431223341985,1.9294087407149911,13.505861185004939,30.165872269771633,True,4.0,2025-10-14,True,3.0,True,3.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 3. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 009,Lighting,Organizer
2025-09-16,SKU010,True,2025-09-01,15,37.0,46.0,9.0,19.0,48.0,100.66453156645622,805.3162525316498,-67.0622089525482,-150.0622089525482,-249.31126290762631,-368.3112629076263,-471.31375771963803,-574.3162525316498,-648.3162525316498,-722.3162525316498,-67.0622089525482,-768.3162525316498,0.8245207990185248,5.771645593129674,0.3675574646227159,2.572902252359011,140.91935180969108,True,1.0,2025-09-23,True,1.0,True,1.0,0.4407981274607107,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 1 (within lead time of 9 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 010,Storage,Sofa
2025-09-16,SKU011,True,2025-09-01,15,592.0,979.0,14.0,180.0,515.0,17.475780130078483,139.80624104062787,573.9889421411349,1533.9889421411349,1513.9337263055636,1499.9337263055636,1477.563742632468,1455.1937589593722,1443.1937589593722,1431.1937589593722,573.9889421411349,452.19375895937213,89.89584375097907,629.2709062568534,33.875454806225086,237.1281836435756,37.011057858865165,False,,,False,,False,,0.0,1251.1937589593722,71.59587438422145,0.7964314188156412,CRITICAL,OVERSTOCK,OVERSTOCK (CRITICAL): 1251 excess units (71.6 weeks of cover above safety buffer). Defer future orders or review promotional clearance.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 011,Furniture,Chair
2025-09-16,SKU012,True,2025-09-01,15,43.0,17.0,12.0,21.0,57.0,159.8716211324164,1278.9729690593313,-123.65949249683123,-275.65949249683126,-446.03937530933126,-586.0393753093313,-755.5061721843313,-924.9729690593313,-1071.9729690593313,-1218.9729690593313,-123.65949249683123,-1235.9729690593313,0.37530112958762063,2.6271079071133445,0.2689658095377948,1.8827606667645638,287.3737782111169,True,1.0,2025-09-23,True,1.0,True,1.0,0.796655412784697,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 1 (within lead time of 12 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 012,Home Decor,Table
2025-09-16,SKU013,True,2025-09-01,15,202.0,226.0,7.0,69.0,133.0,85.46323582846372,683.7058866277098,335.56240866037615,238.56240866037615,148.91511556955584,80.91511556955584,-9.395385529076975,-99.70588662770979,-177.7058866277098,-255.7058866277098,109.56240866037615,-481.7058866277098,5.008001345269139,35.056009416883974,2.363589419963472,16.545125939744306,92.43759133962385,True,5.0,2025-10-21,True,5.0,True,4.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 4. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 013,Kitchen,Cushion
2025-09-16,SKU014,True,2025-09-01,15,346.0,269.0,7.0,117.0,230.0,132.05741330376168,1056.4593064300934,469.76000814510184,327.76000814510184,186.5636122710784,76.56361227107845,-61.44784707950748,-199.45930643009342,-320.4593064300934,-441.4593064300934,200.76000814510184,-710.4593064300934,4.657065321924502,32.59945725347151,2.6200725225786634,18.340507658050644,145.23999185489816,True,5.0,2025-10-21,True,4.0,True,3.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 3. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 014,Lighting,Cookware
